AgeC_rcs1,AgeC_rcs2,AgeC_rcs3,AgeC_rcs4,PackYearsC_rcs1,PackYearsC_rcs2,SmokeFormer0to5C_cat,SmokeFormer5PlusC_cat,SmokeCurrentC_cat,AgeCXPackYearsC_int,AgeCXSmokeFormer0to5C_int,AgeCXSmokeFormer5PlusC_int,AgeCXSmokeCurrentC_int,DrinksLastWeekC_rcs1,DrinksLastWeekC_rcs2,AgeCXDrinksLastWeekC_int,FruitVegC_rcs1,FruitVegC_rcs2,AgeCXFruitVegC_int,PotatoC_rcs1,PotatoC_rcs2,AgeCXPotatoC_int,JuiceC_cont,AgeCXJuiceC_int,BMIC_rcs1,BMIC_rcs2,AgeCXBMIC_int,EduHSGrad2C_cat,EduSomePS2C_cat,EduPSGrad2C_cat,DiabetesC_cat,AgeCXDiabetesC_int,HypertensionC_cat,AgeCXHypertensionC_int,SurveyCycle2C_cat,SurveyCycle3C_cat,SurveyCycle4C_cat,H0_1Year,H0_5Year
0.229942098,-0.462775366,0.884350953,-0.235931521,0.014757824,-0.049161387,0.208857913,0.009554852,0.799702673,-0.000200855,-0.004452696,0.001698138,-0.014405797,-0.046689413,0.091011356,0.000440091,-0.152829561,0.130520305,0.001228554,0.942528833,-1.253933358,-0.011458829,0.044850269,-0.002342984,0.112381697,-0.093297516,-0.001591002,-0.166882199,-0.114084248,-0.32947658,0.602372859,-0.01416751,0.535256171,-0.017377698,-0.07524308,-0.150906659,-0.510498903,0.027724254,0.118777951
0.202857652,-0.266739067,0.350568886,0.115523348,0.014354946,-0.048733783,0.070859247,0.00635526,0.706503643,-0.000242482,-0.004987076,-0.0012152,-0.013341993,-0.035530541,0.061205132,0.000484961,-0.18922687,0.141635137,0.001140205,0.489580049,-0.224673293,-0.008994801,0.066212569,-0.001684006,0.060886219,-0.037673423,-0.000823127,-0.011956841,-0.000769819,-0.175245137,0.810912411,-0.019225281,0.304001317,-0.011486431,-0.124632241,-0.171002141,-0.332606157,0.010139393,0.05148999
0.176865491,-0.090228164,-0.250346762,0.728099299,0.014428115,-0.066525776,0.390707075,0.040821445,0.856661629,-0.00013935,-0.022601712,-0.006478143,-0.020404202,-0.030774906,0.067129391,0.000238791,-0.142458301,0.109710617,0.000736625,0.516150714,-0.417229029,-0.005785157,0.075783241,-0.007169637,0.073572311,-0.047019371,-0.000776368,-0.042752788,-0.071727652,-0.199262288,0.374972463,-0.005613894,0.468448952,-0.013851369,-0.071596443,-0.220702831,-0.527230429,0.006610732,0.033298005
0.264578554,-0.418425138,0.551539656,0.231624662,0.016323662,-0.056933177,0.271476697,-0.20835536,0.504866246,-0.00017204,-0.011593422,0.010319065,-0.016849753,-0.058904278,0.140942802,0.000525546,-0.174991333,0.054268042,0.003495479,0.734038334,-0.692609424,-0.009127647,0.104274586,-0.004040409,0.060364585,-0.046850339,-0.000725586,-0.008683905,0.033612085,-0.07042577,0.66256673,-0.013882942,0.528537907,-0.020350465,-0.087387432,-0.222600594,-0.428474119,0.024139542,0.109894307
0.21408452,-0.396292262,0.807020717,-0.371203199,0.00019503,0.012933075,0.252441431,0.113576792,0.883175273,-0.000229187,-0.001299028,0.001068881,-0.011852058,-0.053244475,0.141024323,0.000408821,-0.164987799,0.093333187,0.003265302,0.620846814,-0.523589907,-0.007540411,0.125359814,-0.004902015,0.08142799,-0.063221736,-0.000761532,-0.111084293,0.011152222,-0.247478779,0.671582595,-0.015145131,0.389039196,-0.01374628,-0.009612972,-0.080823972,-0.366672166,0.01786396,0.072341856
0.234894449,-0.364723353,0.49878307,0.180013319,0.015544633,-0.046450112,0.235003097,-0.073518827,0.695742296,-0.000229621,-0.011597265,-0.000654258,-0.017473726,-0.070849993,0.163875797,0.000524439,-0.122293832,0.095466946,0.000763064,0.730408785,-1.002022095,-0.005735217,0.034404673,-0.002127128,0.078048781,-0.041793568,-0.00098116,-0.047674367,-0.040156425,-0.152414658,0.467010103,-0.009674578,0.327702532,-0.010744144,0.047288243,-0.06598745,-0.279423172,0.01824029,0.076760405
0.282380036,-0.578882174,1.140707462,-0.411691729,-0.001120254,0.026171332,0.383524562,0.126484407,0.942563503,-0.000235573,-0.006476703,-0.002455456,-0.022555139,-0.025467627,0.025982411,0.000337901,-0.218659899,0.200294904,0.000477425,0.83831884,-0.985272807,-0.006263796,0.044948392,-0.00448161,0.059760853,-0.040738643,-0.000579188,-0.044757678,0.136860881,-0.187413183,0.486293644,-0.018575181,0.576529185,-0.021108005,-0.061736824,-0.059246835,-0.394102321,0.031708266,0.143957999
0.149804471,0.072438914,-0.677446535,0.997218094,0.007932381,-0.020656823,0.360022955,0.114116081,0.865182903,-0.000186155,-0.008375292,-0.002567498,-0.02174513,-0.02041869,0.002538627,0.000656484,-0.157570322,0.107520414,0.002056382,0.732424673,-1.080527802,0.000285356,0.11553787,-0.006427127,0.064750099,-0.039109103,-0.001288837,0.032713307,0.071181423,-0.207619277,0.581675682,-0.013898351,0.431990938,-0.007689819,-0.109874691,-0.126933503,-0.505503337,0.003462096,0.016599923
0.161138872,0.003251903,-0.594117336,1.140868167,0.004534766,-0.001203488,0.262279734,0.168034287,0.92019746,-0.000250148,-0.003260472,-0.007526282,-0.016805609,-0.036970784,0.084374683,0.000268473,-0.142670474,0.113460586,-0.000463877,0.711572467,-0.741391258,-0.003542996,0.075040712,-0.0039732,0.097345148,-0.066393733,-0.001217088,0.105071687,0.054204152,-0.115851563,0.536943297,-0.006369722,0.301848595,-0.009783363,-0.169494857,-0.097094656,-0.328622185,0.005200184,0.024503918
0.134012949,0.128280131,-0.87443996,1.228918973,0.009651505,-0.04501138,0.437712544,0.119881682,0.929057169,-7.22938E-05,-0.013379754,-0.001236539,-0.018752018,-0.022802186,0.042186903,0.000206268,-0.141799746,0.075609636,0.001524663,0.33778924,-0.383156602,-0.002038419,0.046554899,-0.001099186,0.083524484,-0.060410293,-0.001604395,-0.040660547,-0.042891571,-0.270323346,0.428879847,-0.007249131,0.444270676,-0.014321939,-0.028450866,-0.022262963,-0.248991057,0.003718184,0.016350587
0.169667812,-0.109974348,-0.096004063,0.48086817,0.011732688,-0.023388737,0.130208589,0.017218175,0.774245412,-0.000271929,-0.000792174,0.000249618,-0.018262543,-0.041876359,0.083313866,0.000477788,-0.179682752,0.140008928,0.002545428,0.507569082,-0.549099528,-0.003855642,0.149304093,-0.005246674,0.083235384,-0.052524231,-0.000895038,-0.036452839,0.150921078,-0.104506235,0.550895906,-0.011907303,0.290105127,-0.010820843,-0.0688458,-0.133227063,-0.318993076,0.005583863,0.027255339
0.255242729,-0.483971994,0.848000916,-0.121782587,0.010638488,-0.02618739,-0.096216522,-0.241826547,0.668704554,-0.000225742,-0.004262739,0.001574523,-0.018173818,-0.047429377,0.105689681,0.00020735,-0.175990285,0.11115819,0.003784042,0.540735522,-0.434882697,-0.013190418,0.059397076,-0.004278733,0.077125182,-0.051693905,-0.000924909,-0.015082644,-0.019969078,-0.246753062,0.61343402,-0.008356448,0.497486553,-0.017747892,-0.144817564,-0.107727866,-0.452524279,0.027253675,0.1234224
0.266358561,-0.545131885,1.110921848,-0.477675929,0.015581077,-0.052475371,0.225467573,0.106904583,0.918603333,-0.000326077,-0.00707202,-0.006952573,-0.020561407,-0.043198702,0.094714317,0.000542468,-0.145954867,0.101846868,0.000497033,0.588464482,-0.505463147,-0.008125047,0.021729664,-0.003046328,0.07000667,-0.04212019,-0.00107368,-0.070271503,-0.040601845,-0.244337158,0.464230919,-0.011905242,0.454723492,-0.013809435,-0.06583131,-0.100914802,-0.372755418,0.029859515,0.132614506
0.255091015,-0.50288745,0.968571188,-0.307099814,0.00401263,-0.019373386,0.302336521,-0.020771144,0.846568717,-0.000141382,0.003559743,0.003445627,-0.009604102,-0.037410101,0.086529375,0.000586099,-0.17714268,0.118637918,0.002582914,0.910189101,-0.845736046,-0.014885177,0.040799645,-0.00209151,0.068663816,-0.050110863,-0.00078165,-0.07911533,0.093091037,-0.216187866,0.671432496,-0.026423562,0.54926531,-0.01257811,-0.124474418,-0.120798376,-0.526800103,0.026047446,0.118106913
0.161062195,-0.083870311,-0.159045158,0.52366934,0.011099028,-0.034233461,0.183740533,-0.166540911,0.637770746,-0.000257193,-0.000123726,0.009054981,-0.005059011,-0.053996678,0.130551743,7.9318E-05,-0.181848209,0.144641197,0.000852319,0.562684217,-1.008338269,0.000464126,0.098580124,-0.004088181,0.064558028,-0.039815869,-5.17019E-05,-0.043047812,0.026326614,-0.132912698,0.427675417,-0.004127067,0.431690442,-0.018324428,-0.011563818,-0.107127277,-0.453285179,0.005863615,0.026333597
0.274817822,-0.575292121,1.157530375,-0.488944003,0.007400103,-0.031632545,0.165652591,-0.129674304,0.747659824,2.19691E-06,-0.001904675,0.004454102,-0.022992828,-0.049824419,0.098387382,0.000441844,-0.117000962,0.029974326,0.002514511,0.368527459,-0.269316012,-0.001218151,0.097390576,-0.004016143,0.088141454,-0.076886858,-0.001157727,-0.056868876,-0.118498889,-0.304826543,0.576527193,-0.01160163,0.606113479,-0.016787075,-0.094914474,-0.105592888,-0.324394289,0.040213618,0.175255997
0.189913197,-0.211444597,0.12376526,0.421790816,0.013807086,-0.053097382,0.432228115,0.010638721,0.751656407,-0.000187521,-0.013789599,-0.001012509,-0.010789102,-0.036893626,0.066755187,0.000227662,-0.126036191,0.051194233,0.001980139,0.654750433,-0.572514163,-0.011725332,0.091323084,-0.002865588,0.049188099,-0.031060022,-0.000191298,0.057474191,-0.031367282,-0.121617843,0.570409557,-0.007262898,0.581374848,-0.019176216,-0.131808428,-0.094091992,-0.458318492,0.011284662,0.05275088
0.151882406,-0.047265402,-0.28279823,0.653296191,0.007770354,-0.010970023,0.185334991,-0.19480389,0.624126994,-0.000268295,-7.03837E-05,0.012287193,-0.010567822,-0.044733941,0.07789582,0.000389159,-0.108702315,0.087889732,0.000451903,0.717704754,-1.225715265,-0.002922873,0.100005983,-0.004683235,0.077184342,-0.055906528,-0.001176033,-0.187432036,0.028657884,-0.30525863,0.536864347,-0.01084292,0.465301252,-0.017971039,-0.142817364,-0.136413262,-0.413521829,0.005653164,0.025562246
0.188179801,-0.271893097,0.433405642,-0.028104214,0.021514579,-0.096557543,0.149752541,-0.038122975,0.608140256,-0.00021353,-0.007800821,-0.002442218,-0.013755464,-0.062997608,0.160080895,0.000867748,-0.173834262,0.147723715,0.001051242,0.364143519,-0.033012616,-0.005882944,0.054402174,-0.00084701,0.051382228,-0.032482056,-0.000845295,-0.021946172,-0.010351009,-0.127203532,0.409673141,-0.004389177,0.657962472,-0.020046551,-0.145558992,-0.225825625,-0.506566152,0.01011938,0.045503611
0.239791235,-0.403335887,0.598032152,0.104340886,0.021607879,-0.088540652,0.223560755,0.056075644,0.642561022,-0.000289785,0.007814701,0.001670731,-0.01678182,-0.058334488,0.14180355,0.00066953,-0.20974338,0.183035403,0.002413645,0.842825113,-1.125309868,-0.00492797,0.07905714,-0.003913891,0.097401761,-0.060637563,-0.00207693,0.049843819,0.016344594,-0.22286597,0.481634255,-0.002463511,0.514631543,-0.021408379,-0.10570826,-0.005959001,-0.348888798,0.022792036,0.104502498
0.216332995,-0.284565001,0.32607493,0.22613563,-0.000951121,0.033574176,0.082510467,-0.002215738,0.77151746,-0.00028139,0.001913674,0.006135645,-0.007055456,-0.050741686,0.09244216,0.000677411,-0.176846684,0.103469083,0.00124369,0.846383865,-0.949674072,-0.007928286,0.101966363,-0.006309009,0.040682502,-0.01837936,-0.001005094,-0.031709162,-0.032838681,-0.128982511,0.76314586,-0.02128997,0.631998283,-0.019089903,-0.118476413,-0.148197857,-0.468229714,0.011570505,0.052140732
0.253271279,-0.419486509,0.625763466,0.069651348,0.024299922,-0.121322477,0.375557457,0.065911977,0.581204933,-0.000102292,-0.018275485,-0.006123713,-0.019679443,-0.075288387,0.17907142,0.000644734,-0.197763499,0.136555169,0.001430476,0.530131331,-0.312068424,-0.00999696,0.093455399,-0.002574694,0.071973542,-0.040039975,-0.001762051,-0.097682472,-0.159736629,-0.245537354,0.612427308,-0.015284085,0.277068971,-0.007925121,-0.06564381,-0.093727555,-0.302879306,0.023366564,0.107242647
0.356165326,-0.964285717,2.270022875,-1.407102228,-0.000807905,0.025541687,0.324847192,0.083052969,0.836205346,-0.00011782,-0.016269561,0.000234667,-0.024678925,-0.040359019,0.086733807,0.000429068,-0.172521659,0.119716725,0.000957879,0.742500442,-0.825852134,-0.007049994,-0.008619084,-0.000595989,0.064580824,-0.037772267,-0.001151706,-0.158871278,0.004455332,-0.25839994,0.514134978,-0.009449216,0.535664682,-0.02219311,0.110835105,-0.015114515,-0.378597225,0.128486476,0.466419142
0.209216186,-0.201271999,0.018511898,0.55458545,0.010189456,-0.043374071,-0.094458321,-0.137624527,0.66286885,-0.000170698,0.011828996,0.007941212,-0.012695347,-0.055744628,0.134090545,0.000343596,-0.220926877,0.182082689,0.001026777,0.24819418,-0.20307794,0.0018263,0.070515023,-0.002266809,0.051699523,-0.021140723,-0.001270528,-0.143157602,-0.02447051,-0.230667953,0.475646358,-0.00763943,0.434332534,-0.017451986,0.053481579,-0.034982753,-0.363930097,0.008079761,0.039070055
0.266874525,-0.545794214,1.074010941,-0.397885031,0.002536316,-0.002241533,0.191686698,-0.122183801,0.719800139,-0.000134439,-0.003590219,0.011483378,-0.006456105,-0.039142448,0.109907788,-6.45738E-05,-0.148271428,0.07743985,0.003275745,0.259375933,-0.060956614,-0.005725003,0.135828899,-0.004298001,0.078611435,-0.052106335,-0.001241782,-0.070684703,-0.182844605,-0.259337023,0.529883043,-0.008062658,0.267792242,-0.009708984,-0.168051356,-0.146517864,-0.44621419,0.027404932,0.138050051
0.238067661,-0.524582859,1.117072129,-0.523602339,0.014729867,-0.04667293,0.017103976,-0.042498085,0.65283302,-0.000270003,-0.008514236,0.000635263,-0.018869985,-0.047744994,0.127817651,0.000240469,-0.151248852,0.111548679,9.71287E-05,0.346724336,-0.232693281,-0.004803549,0.064021652,-0.002242424,0.077257132,-0.055141621,-0.001435181,-0.105164381,-0.080755262,-0.213750694,0.575957083,-0.013699271,0.452762489,-0.020440566,-0.172512562,-0.203205784,-0.539400382,0.031587209,0.124635201
0.199164737,-0.207407116,0.041029619,0.571171928,0.008122254,-0.033533851,0.347912162,0.252675933,0.98193884,-3.14473E-05,-0.012941613,-0.007114468,-0.02436891,-0.0492826,0.132874281,0.000158765,-0.179152524,0.140513015,0.002171803,0.515082875,-0.471846682,-0.009409804,0.135589741,-0.006056021,0.063885876,-0.043228687,-0.000459286,-0.145869675,-0.05677897,-0.312175879,0.751926482,-0.015342701,0.402264586,-0.01559819,-0.081259576,-0.177675529,-0.478894621,0.008994135,0.043242198
0.208780318,-0.339199258,0.592595299,-0.124062777,0.008578926,-0.026939163,0.218616843,-0.145465223,0.676523339,-0.00018022,-0.004604174,0.006093337,-0.014961939,-0.048881524,0.12604748,0.000142297,-0.144771868,0.083657003,0.001835986,0.783748954,-1.15479884,-0.005289027,0.046936287,-0.001945848,0.095147804,-0.061919466,-0.001410011,-0.059286659,-0.033447764,-0.170557996,0.671904523,-0.01708385,0.455930719,-0.01699018,-0.144975277,-0.10126038,-0.481156196,0.01505844,0.062971535
0.253793434,-0.460664201,0.814155105,-0.151648133,-0.0042627,0.061518437,0.451240526,-0.036054561,0.676912207,-0.000423625,-0.005372576,0.008227172,-0.004611288,-0.048102638,0.130448957,0.000257765,-0.155244355,0.147501575,-0.000461386,0.663369905,-0.423996105,-0.014838257,0.055046835,-0.003294218,0.073299335,-0.04954559,-0.000991218,-0.000182571,0.054185046,-0.224535384,0.71932411,-0.023663927,0.301870431,-0.011230398,-0.053186204,-0.115187016,-0.385869207,0.019303171,0.091157943
0.203126578,-0.290633715,0.45666652,-0.038024498,0.022467508,-0.112538489,0.230337928,-0.065247488,0.725745889,-3.34084E-06,-0.01070713,-6.88108E-05,-0.024891825,-0.032532228,0.070073595,0.000129395,-0.196310857,0.145902293,0.000968737,0.62472341,-0.499718532,-0.011098162,0.087097335,-0.002456769,0.085973628,-0.067463248,-0.001255863,0.083482286,-0.012587947,-0.17724648,0.710457883,-0.023265968,0.563431786,-0.021822853,-0.066080288,-0.146884283,-0.352378845,0.013436545,0.064191484
0.226629531,-0.348241859,0.548049442,-0.029673306,0.008359341,-0.026867798,0.004631885,-0.168831864,0.680345586,-0.000197267,0.009703587,0.006186981,-0.011025123,-0.040914447,0.106691856,-3.06569E-05,-0.09344503,0.006450577,0.002202288,0.210303337,-0.10066396,-0.001714134,0.00361899,-0.001980599,0.076982825,-0.04733541,-0.001097358,0.023244872,0.037374982,-0.243500987,0.502700428,-0.014604337,0.578605221,-0.020249186,0.004703439,-0.133287999,-0.385290888,0.015357988,0.074817139
0.289811994,-0.637137325,1.358088461,-0.672380742,0.01527707,-0.052138812,0.048323203,-0.066597824,0.849954746,-0.000246601,0.007776661,0.001307454,-0.025191915,-0.064568356,0.168088513,0.000227214,-0.140015453,0.133186221,0.000212032,0.447510552,-0.383645739,-0.006582302,0.059844357,-0.001851627,0.064826668,-0.040917642,-0.000713913,0.020456355,-0.042234236,-0.167885195,0.530880368,-0.011832956,0.380400993,-0.017348356,-0.170655661,-0.12626268,-0.489550942,0.037282663,0.16433225
0.230492572,-0.324340301,0.452859246,0.058502627,0.007894436,-0.023474621,0.06035893,-0.087473326,0.760624757,-0.000131526,0.004884262,0.005231073,-0.016669752,-0.021842696,0.034579606,-0.000102583,-0.190427866,0.189737611,0.001008203,0.424261261,-0.582187529,0.001761506,0.072736661,-0.006078235,0.082211766,-0.054796555,-0.001152198,-0.051554214,-0.054411882,-0.215659229,0.407763939,-0.000454751,0.479969054,-0.017265553,-0.154647352,-0.153519118,-0.436787526,0.015319232,0.067471712
0.176801347,-0.210790755,0.252964028,0.127709162,-0.000656476,0.004661631,0.126400286,-0.052024745,0.672101342,-7.10956E-05,0.002029536,0.006473195,-0.005798603,-0.059209696,0.158671471,0.00027096,-0.203961823,0.145816456,0.002026606,0.731560169,-0.740744886,-0.005698612,0.107860811,-0.005820089,0.061223123,-0.052928763,-0.00029694,-0.019876456,0.097548047,-0.160924031,0.783743902,-0.020401702,0.503899524,-0.018735411,-0.109454638,-0.083367103,-0.495758114,0.007434341,0.03459307
0.181556044,-0.225322587,0.274664007,0.148632166,0.009144011,-0.014652281,0.082189562,-0.143196485,0.721013341,-0.000253951,-0.005173265,0.007331264,-0.01526394,-0.046752474,0.108861845,0.000432728,-0.167232167,0.115114656,0.000942738,0.720052418,-0.980498977,-0.004212397,0.095583409,-0.004796219,0.065473774,-0.042733105,-0.001256133,-0.053209583,-0.142497771,-0.185396099,0.829670718,-0.029487501,0.46278557,-0.014386356,-0.099218618,-0.114327178,-0.448085147,0.008063693,0.039543353
0.295992694,-0.596948465,1.11696816,-0.309808501,0.010931856,-0.017447818,0.181331963,-0.061909954,0.718908601,-0.000353898,-0.004090056,0.00754479,-0.012907637,-0.049768966,0.120655183,0.000244742,-0.14809313,0.102391236,0.001901941,0.741923423,-0.761811073,-0.011898267,0.130786811,-0.007020879,0.076522658,-0.048529066,-0.00091869,-0.113515662,-0.075046899,-0.234651469,0.443160986,-0.010191291,0.424844181,-0.015866249,-0.012856469,-0.095106088,-0.268888386,0.040935864,0.178650187
0.248315122,-0.358252618,0.42261969,0.273907675,0.016941995,-0.076246291,0.086502764,-0.150618887,0.638969108,-0.000132937,-0.000128574,0.007686643,-0.009493229,-0.064077608,0.175456303,0.000571763,-0.246539523,0.149725824,0.003407561,0.666063286,-0.668801033,-0.007230115,0.062843483,-0.005655873,0.06397173,-0.036664286,-0.001076808,-0.036278271,-0.065243355,-0.215457225,0.506023339,-0.013984358,0.396847478,-0.013237797,-0.024441532,-0.135517388,-0.378781453,0.015741731,0.077902671
0.319035375,-0.707968771,1.456581305,-0.63459869,0.011119515,-0.049124104,0.19583562,0.061225054,0.944736719,-8.27512E-05,-0.004782935,-0.004998583,-0.023655087,-0.056124121,0.147777956,0.000224643,-0.123477586,0.087640932,0.000604427,0.610301721,-0.693038559,-0.00868924,0.028295428,-0.003772308,0.07328433,-0.036449534,-0.001540688,-0.083830318,0.123304114,-0.225031581,0.479330879,-0.003453332,0.407473546,-0.017200532,-0.082691513,-0.197149099,-0.495622546,0.054750694,0.241503612
0.201208522,-0.235800676,0.174588017,0.38620386,0.004895922,-3.38543E-05,0.332233298,-0.011883192,0.758679134,-0.000196567,-0.009747079,-0.001335634,-0.015260817,-0.026840892,0.048784216,0.000207232,-0.213301475,0.182175065,0.00162433,0.775047162,-1.162403016,-0.002308378,0.046169689,-0.001929595,0.106023262,-0.07205724,-0.002060604,-0.167670723,-0.030477231,-0.268222441,0.590037769,-0.012107855,0.298738811,-0.00736882,-0.059659287,-0.156281133,-0.353164341,0.01106136,0.053805731
0.176364187,-0.152736278,0.010046411,0.428554229,0.020578922,-0.090447942,0.242834361,0.10624469,0.794109781,-0.0002196,-0.005505398,-0.003654073,-0.01567082,-0.032207877,0.075793209,-0.000235419,-0.152633767,0.097352049,0.002447324,0.569940772,-0.524487737,-0.004822874,0.025742041,-0.0021429,0.080411762,-0.062996219,-0.000105249,-0.075219683,-0.026585357,-0.198407028,0.639382205,-0.017746595,0.302133031,-0.008275742,-0.076986427,-0.188537685,-0.315837483,0.008446463,0.041267068
0.181952378,-0.278206073,0.521370346,-0.196586078,0.017486582,-0.054611303,0.115531477,-0.206262111,0.518116599,-0.000264297,-0.009196895,0.006530349,-0.015204143,-0.06052168,0.144049405,0.00011944,-0.167937273,0.179085918,0.000159968,0.469044713,-0.47566807,-0.003248145,0.128275958,-0.003621417,0.051359534,-0.024353647,-0.000362198,-0.064419699,0.08011569,-0.269822174,0.695501165,-0.019753854,0.338667881,-0.012940891,-0.079544078,-0.14424969,-0.415991222,0.008320511,0.040807987
0.279272023,-0.487163177,0.741457003,0.092244986,0.029317905,-0.154914112,0.039150569,-0.202336577,0.560387128,-4.3706E-05,-0.007447503,0.004228507,-0.008265066,-0.05518946,0.139541903,0.000346134,-0.150214749,0.113137866,0.000665996,1.103510455,-1.267426472,-0.015326407,0.097148432,-0.005137721,0.058452036,-0.044395874,-0.000413332,-0.148840523,0.032210036,-0.238436259,0.655498993,-0.014688929,0.331638857,-0.011803467,-0.074693127,-0.142871698,-0.567182693,0.034700978,0.161996679
0.224179459,-0.291042794,0.257826978,0.407592312,0.011155254,-0.032320744,0.155232677,0.06567179,0.739118772,-0.000234897,0.007715521,0.000783929,-0.004557279,-0.031743506,0.067526646,-6.24134E-05,-0.222480637,0.172271889,0.00244752,0.747253458,-0.863507853,-0.009867342,0.111986237,-0.005403527,0.095579607,-0.066120514,-0.001244571,0.002955619,0.015440572,-0.149182926,0.616340478,-0.018766195,0.443998821,-0.012898327,-0.097433581,-0.181854831,-0.443611943,0.013138292,0.068548732
0.21442602,-0.264105651,0.263194865,0.269924109,-0.003234414,0.052401931,0.502283401,0.113902802,0.898053819,-0.000281261,-0.019549005,-0.00055677,-0.019523133,-0.051223291,0.107807456,0.000599811,-0.201198462,0.165071537,0.000470878,0.701513811,-0.421745626,-0.010479809,0.098374996,-0.002799377,0.063738376,-0.033770849,-0.000377701,-0.042065017,-0.20268311,-0.178685882,0.52695002,-0.011446019,0.291046324,-0.010219878,-0.143022154,-0.149574487,-0.300003604,0.008866596,0.042114035
0.155036789,-0.064043097,-0.260987651,0.68256071,-0.002907653,0.03291752,0.163986331,0.10540006,0.838713867,-0.000148264,0.00118558,-0.002715353,-0.014992678,-0.030062555,0.073973589,-0.000231375,-0.183144423,0.156503355,0.000755514,0.427269249,-0.617708835,-0.001141081,0.069649133,-0.00459399,0.06535141,-0.048492919,-0.000570239,-0.035482707,-0.004504467,-0.232855646,0.794262933,-0.023217853,0.583107495,-0.013011161,-0.059272861,-0.007892709,-0.388840239,0.004668053,0.024382021
0.172052065,-0.291241517,0.586504525,-0.250988474,0.017009446,-0.061457518,0.328215018,0.095172126,0.67173455,-0.000268177,-0.005143973,0.000174324,-0.011900432,-0.011499329,-0.013540645,0.000103577,-0.168540729,0.149760622,0.001369761,0.640753263,-0.891267749,-0.002044157,0.087086529,-0.003590395,0.084104189,-0.064061812,-0.001415724,-0.053868827,-0.029552792,-0.186841096,0.620525372,-0.015489617,0.453620433,-0.016991009,-0.059667644,-0.092039313,-0.400643883,0.012408101,0.060269476
0.237556738,-0.395308043,0.588036162,0.101221195,0.013036366,-0.038800069,0.388603958,0.080983448,0.766350207,-0.000235222,-0.012265899,-0.001760557,-0.014606458,-0.058000693,0.141461595,0.000403393,-0.148871781,0.077342154,0.00148003,0.47780755,-0.316683113,-0.008502591,0.114532354,-0.005098101,0.062968221,-0.040701452,-0.000659713,-0.022986935,0.08782086,-0.221916798,0.171014315,0.003008635,0.526910448,-0.018586842,0.016363164,-0.086875238,-0.548787137,0.017888424,0.087605374
0.200112749,-0.341345359,0.613325575,-0.133806832,0.007371008,-0.008229249,0.216305368,-0.001712358,0.624075942,-0.000180854,-0.008020129,0.000939207,-0.013249687,-0.052570048,0.128538341,0.000565903,-0.155917052,0.115493903,0.000439022,0.89378508,-1.205446048,-0.003479553,0.03710309,-0.001574149,0.077361341,-0.057903747,-0.000858382,-0.02604576,0.029937021,-0.264765189,0.64923929,-0.01494494,0.368325219,-0.014971811,-0.002601061,-0.020344589,-0.285777651,0.013504966,0.063584655
0.209277028,-0.300439271,0.413017244,0.09550628,0.020105098,-0.111059125,0.309550351,-0.046218247,0.769420114,1.65506E-05,-0.011252631,-0.006708235,-0.028904563,-0.04171051,0.114581783,-5.58013E-05,-0.109610924,0.024327556,0.002874639,0.412901436,-0.404603483,0.000689941,0.096759419,-0.00343902,0.05904848,-0.031981782,-0.000642645,-0.082353294,-0.094960886,-0.27507173,0.530994313,-0.01538868,0.470027685,-0.013723033,0.006453574,-0.082739251,-0.240229272,0.015969368,0.072984624
0.247360315,-0.517840242,1.034678277,-0.378903881,0.012108665,-0.042613221,0.128270935,-0.061300309,0.640064871,-0.000201139,0.006384931,0.004327803,-0.006295903,-0.04383153,0.120745992,5.48191E-05,-0.224362258,0.237197801,4.66681E-05,0.523036793,-0.700765498,-0.001007599,0.085891503,-0.005522708,0.070604016,-0.056216236,-0.000421512,0.032914332,0.045646347,-0.19864407,0.679894109,-0.018786074,0.381520698,-0.012054567,-0.112592689,-0.109640896,-0.476371699,0.02682756,0.121445596
0.277192921,-0.635652902,1.334538035,-0.580428187,0.007172898,-0.005184831,0.262375699,-0.017241142,0.731152171,-0.000249189,-0.011675657,0.00249816,-0.012389872,-0.050576329,0.118987611,0.000378551,-0.187984647,0.130886926,0.003439007,0.885105052,-1.155816837,-0.008872718,0.102411321,-0.003473618,0.081065339,-0.056305071,-0.000735088,-0.002228869,0.082680259,-0.221204909,0.524732558,-0.012651342,0.521370624,-0.021116627,-0.068907315,-0.071380129,-0.429949999,0.048494767,0.193415725
0.182484012,-0.155395735,-0.030475628,0.524464161,0.004367958,0.000587327,0.267930985,0.039191991,0.879521332,-0.000207743,-0.000673772,0.004068027,-0.011881591,-0.049812406,0.118243353,0.000114548,-0.17737025,0.121365669,0.002857795,0.710656437,-0.64588199,-0.010475454,0.086312172,-0.006376646,0.065465723,-0.041197036,-0.000797337,0.08217732,0.115473427,-0.198096548,0.449096643,-0.008154253,0.450507407,-0.015741916,-0.026875423,-0.05420148,-0.510991109,0.007448134,0.03292903
