AgeC_rcs1,AgeC_rcs2,AgeC_rcs3,AgeC_rcs4,PackYearsC_rcs1,PackYearsC_rcs2,SmokeFormer0to5C_cat,SmokeFormerPlus5C_cat,SmokeCurrentC_cat,AgeCXPackYearsC_int,AgeCXSmokeFormer0to5C_int,AgeCXSmokeFormerPlus5C_int,AgeCXSmokeCurrentC_int,DrinksLastWeekC_rcs1,FormerDrinkerC_cat,AgeCXDrinksLastWeekC_int,AgeCXFormerDrinkerC_int,FruitVegC_rcs1,FruitVegC_rcs2,AgeCXFruitVegC_int,PhysicalActivityC_rcs1,PhysicalActivityC_rcs2,AgeCXPhysicalActivityC_int,BMIC_rcs1,BMIC_rcs2,AgeCXBMIC_int,EduHSGrad2C_cat,EduSomePS2C_cat,EduPSGrad2C_cat,DiabetesC_cat,AgeCXDiabetesC_int,HypertensionC_cat,AgeCXHypertensionC_int,SurveyCycle2C_cat,SurveyCycle3C_cat,SurveyCycle4C_cat,H0_1Year,H0_5Year
0.131010856,-0.087267907,0.114250472,0.05489694,-0.003279427,14.91650028,0.199492819,0.109879021,1.483285285,1.32096E-07,-0.002558524,-0.002536344,-0.036529409,-0.033267105,0.205116685,0.00110688,-0.002832157,-0.01974903,0.083394489,-0.001885471,-0.173035801,0.147885858,0.002471009,0.02165786,0.008337526,-0.000346426,-0.099017734,-0.138232695,-0.238453426,1.046768914,-0.027831193,0.41226696,-0.008929687,0.007815639,-0.214351212,-0.367241848,0.001059666,0.006332699
0.089525858,-0.00126787,0.00894514,-0.033739836,0.030531009,-31.04287944,0.073860442,-0.203782683,0.772120144,-0.000381789,0.005977448,0.010387338,-0.008396209,-0.008903923,0.315673991,-6.18842E-05,-0.007042706,0.031503662,-0.016151743,-0.000255062,-0.218390617,0.238217085,0.001164046,0.039104995,-0.024835668,-0.000679619,-0.030016678,0.06821838,-0.205240837,0.860813772,-0.014803594,0.429326467,-0.006933482,-0.084918554,-0.27950589,-0.518031232,0.000974572,0.005130304
0.18793882,-0.43153356,1.14317306,-0.980767163,-0.00759595,22.60445786,0.185710974,0.109050207,1.292088058,-7.55977E-05,-0.007050245,-0.000755229,-0.03694645,-0.010163871,0.486213884,-3.08695E-05,-0.012693567,-0.039430789,0.078562464,-0.001030498,-0.064802162,0.105868007,-0.002796028,0.044633911,-0.031564274,-0.000554121,0.017197037,0.104415871,-0.174681998,0.738173363,-0.018100627,0.419514353,-0.007523097,-0.120737403,-0.396213028,-0.484694598,0.005063475,0.026919334
0.104882657,0.014036382,-0.100378272,0.138868586,0.031859576,-30.09832904,-0.27532169,-0.359289898,0.987484226,-0.000343518,0.022866712,0.012111218,-0.026142436,-0.017377511,0.02062668,0.000253639,0.001609697,0.000887283,0.057293024,-0.002044399,-0.23662571,0.157817932,0.005808552,0.003185764,0.004014671,-5.97434E-05,-0.042359592,-0.318730814,-0.171917535,0.912507009,-0.022171312,0.334131525,-0.001815062,-0.244866646,-0.370490571,-0.523320061,0.000840352,0.004348601
0.098461577,-0.062375028,0.19597782,-0.220463669,0.002075582,14.49639378,0.039415203,0.000789992,1.077622404,-0.000247873,0.014062703,0.00509147,-0.024617478,-0.028383068,-0.023251254,0.000611856,0.004687583,-0.043854875,0.083073065,-0.000741453,-0.199909012,0.218441622,0.001522677,0.018360384,0.002594034,-0.000251945,-0.165686484,-0.070256237,-0.236711448,0.993678763,-0.02702423,0.380537286,-0.00758911,-0.155308462,-0.300536635,-0.525516429,0.000922875,0.004780774
0.031008804,0.185897995,-0.425900478,0.262181035,0.03670894,-41.44831581,0.021363426,-0.26594414,0.803991921,-0.000379325,0.014928999,0.011845123,-0.008138106,-0.015439194,0.230472754,-0.000415747,-0.005734506,0.001723206,-0.005419485,-0.00094153,-0.146836933,0.156032261,0.000254214,0.054895491,-0.033527596,-0.000883711,-0.085244847,-0.087483513,-0.064608201,0.922577874,-0.01545196,0.437893542,-0.008587757,-0.111996449,-0.238532415,-0.493480732,0.000444229,0.002474302
0.160781174,-0.364256238,1.053270193,-1.03155019,0.02762329,-26.56953095,0.393539653,-0.063780334,0.976697104,-0.000412363,0.001397262,0.003407736,-0.018327621,-0.020182226,0.091028546,-5.48179E-05,-0.001399481,0.008771281,0.007792851,-0.000880181,-0.151659477,0.159665546,0.00099443,0.016615726,-0.006472076,-0.000759861,-0.134445127,-0.178461452,-0.292046036,0.685036679,-0.008998081,0.439964285,-0.006830082,-0.121886071,-0.280831229,-0.381700619,0.003771852,0.020610902
0.174957485,-0.230815459,0.486234485,-0.282932401,0.01343906,-6.189087866,0.207446705,-0.049040447,1.159664212,-0.000372787,0.004779361,0.005409106,-0.027334064,-0.019041185,0.147606608,0.000163703,-0.00172548,-0.065095726,0.109066997,-0.000838542,-0.143921588,0.13386588,0.001312739,-0.003022777,0.026630798,-0.000428413,-0.091410745,0.088219133,-0.174415128,0.964341023,-0.028916014,0.426939594,-0.006455924,-0.12698515,-0.171030597,-0.421694201,0.002100059,0.011736212
0.102582546,0.078847081,-0.350906994,0.450255985,0.018750521,-20.88816518,0.27791284,-0.197613377,1.171751049,-7.18663E-05,-0.002695103,0.00906652,-0.030911827,-0.010607667,0.085725859,-0.000203452,0.001671893,-0.001309163,-0.009661686,-0.000983185,-0.135745514,0.136160721,9.16505E-05,0.033656622,-0.011636471,-0.000952485,-0.062473546,-0.075687041,-0.169623222,0.868347531,-0.017460835,0.584219667,-0.01374465,-0.089593797,-0.324211292,-0.38051184,0.000702546,0.004169996
0.134523727,-0.215339387,0.539725309,-0.368833615,0.016306072,-8.396550513,-0.318551464,0.242001051,1.132470321,-0.000348899,0.030186135,-0.0041237,-0.016464805,-0.009788397,0.09917595,-0.000283174,-0.002644116,-0.032934773,0.119084448,-0.002133409,-0.116086911,0.115333496,0.000833138,-0.012437965,0.016838258,0.000214792,-0.014315554,0.022857606,-0.2269627,1.334079727,-0.031115559,0.47080199,-0.009954298,-0.19028303,-0.373467743,-0.433339689,0.00184146,0.011014796
0.119644151,-0.147607227,0.415755113,-0.391557695,0.027550661,-21.02074868,0.105649758,-0.060276833,1.008931209,-0.000499507,0.006999882,0.005679853,-0.016358141,-0.014996433,0.347020494,0.000194518,-0.008696955,-0.040368934,0.095595526,-0.001915766,-0.117575215,0.135671317,0.001238114,0.002790932,-0.001232094,3.17199E-05,-0.064145347,-0.011402351,-0.167435272,1.090983345,-0.032680877,0.383415738,-0.005387703,-0.090099792,-0.398632043,-0.289267034,0.001538584,0.007868246
0.151851916,-0.240273984,0.623973337,-0.520505636,0.015271512,-3.223785702,0.252988865,-0.120563499,1.054933221,-0.000380443,0.005187649,0.007590969,-0.026170879,-0.022555845,0.183866898,0.000833428,-0.005348674,0.020585328,0.0552139,-0.00339059,-0.198472833,0.104485853,0.003871622,0.011858273,-0.001520756,-0.000576566,-0.016116295,-0.278945616,-0.135848076,1.083914576,-0.021796965,0.533719933,-0.012358549,-0.093510295,-0.349027329,-0.556380333,0.002281946,0.011881067
0.135007875,-0.195581799,0.57606367,-0.617910064,0.02287038,-20.483586,0.377160577,-0.018901209,1.28122145,-0.000231733,-0.007092129,0.00301008,-0.032764492,-0.023411848,0.153117777,3.93053E-05,-0.001432291,-0.02496972,0.082742668,-0.002016318,-0.119963589,0.031469257,0.002601593,0.024362887,-0.013277121,-0.000265591,-0.165939441,0.113648208,-0.187688258,1.078300105,-0.028169868,0.442908266,-0.004123149,-0.072881865,-0.320701108,-0.385789365,0.001826751,0.009694277
0.082190737,0.078324729,-0.247111447,0.235281968,0.035416418,-33.36257925,0.044518293,-0.106100169,0.941148958,-0.0003516,0.002844605,0.00677599,-0.021868609,-0.020656552,0.231090303,0.000255993,-0.006858301,-0.004406236,0.035484583,-0.001644332,-0.221788828,0.233435675,0.002025274,0.019984767,-0.000236217,-0.000656676,-0.165987753,0.024886212,-0.184925841,1.024380294,-0.020982135,0.468164967,-0.007326069,-0.127032827,-0.287270819,-0.466547308,0.000546692,0.003201099
0.059604774,0.180559545,-0.481949033,0.346601811,0.016084188,-12.19573879,0.010411897,-0.131411087,1.207643038,-0.000227375,0.004391961,0.007131604,-0.025873922,-0.007151204,0.336359991,-4.77072E-06,-0.009952302,0.000344447,0.022253153,-0.000668491,-0.124146778,0.149699038,0.00184645,-0.00430393,0.024379636,-2.4073E-05,-0.076783752,-0.076045527,-0.199105165,1.159400021,-0.030402548,0.521192336,-0.006913698,-0.04978275,-0.328595816,-0.453868009,0.000334132,0.001890398
0.120567402,-0.066197385,0.114019731,-0.057637186,0.012848328,-9.692831147,0.219192504,-0.1222533,1.086265469,-0.000124312,-0.001667162,0.006939465,-0.025546157,-0.027763524,0.176263158,0.00014098,-0.002239171,0.005566969,0.032558252,-0.001573616,-0.277724414,0.247008573,0.004014544,0.035353122,-0.014418941,-0.000961817,0.000279796,-0.168346384,-0.219215552,1.273868316,-0.032373978,0.403697489,-0.004375691,-0.105464604,-0.27469635,-0.496789441,0.001065817,0.006209023
0.12593657,0.04059119,-0.323744169,0.534077118,0.026343217,-31.14213197,0.227344955,-0.236684102,1.091222171,-0.000124963,-0.008216775,0.006572188,-0.022336244,-0.01766431,0.470183301,0.00047291,-0.014499268,-0.045796872,0.124240742,-0.002832008,-0.118995955,0.08473243,0.001516889,0.048568764,-0.033755732,-0.000863864,-0.086491488,-0.198108759,-0.257466475,1.00039723,-0.023152485,0.302485149,-0.005857164,-0.109611798,-0.219097663,-0.443446563,0.000933262,0.005352213
0.17421619,-0.127357001,0.073434416,0.257062332,0.031438777,-41.55859972,-0.090963075,-0.122573043,1.011079493,-5.19528E-05,0.016652977,0.007845731,-0.026212839,-0.025487148,0.217572365,-9.35951E-05,-0.006281709,0.006363911,0.077626322,-0.003357215,-0.216223686,0.224569309,0.002902815,0.021914767,-0.01522488,-0.000220698,-0.107384298,0.056220668,-0.294129087,1.093632613,-0.027965734,0.293460761,-0.004095193,-0.141252099,-0.376953264,-0.543425164,0.001856235,0.01114219
0.098804282,-0.044937092,0.156996915,-0.233525082,0.029185695,-21.66844948,-0.130640096,-0.326569079,0.860592267,-0.000499605,0.003497479,0.010329225,-0.025887288,-0.026368658,0.235238331,0.000158611,-0.005322535,-0.031880563,0.072666385,-0.001614865,-0.236047747,0.222924155,0.002487517,-0.004923594,0.02239627,-0.000205988,-0.090237789,-0.022989485,-0.171435578,1.030736026,-0.020488588,0.363459636,-0.004092286,-0.149806995,-0.272295485,-0.356755494,0.00077701,0.004718389
0.113601118,-0.134788425,0.400184094,-0.408959346,0.028321629,-22.38000029,-0.130410078,-0.075439481,0.835246638,-0.000332,0.003696387,0.003678212,-0.019925955,-0.00528176,0.313113569,0.000137312,-0.005875564,-0.056558366,0.09054878,-0.00028828,-0.213579392,0.255553008,0.001332694,-0.000816644,0.01508997,-6.8612E-05,-0.166376523,-0.056302985,-0.200015093,1.087412399,-0.029193784,0.212918429,-0.001354517,-0.139675153,-0.373935471,-0.552719221,0.001195076,0.006468391
0.175657363,-0.221503899,0.421564863,-0.168924085,0.023049292,-21.36246595,0.245496971,0.02698732,1.195967562,-0.000333901,-0.014659267,-0.000303286,-0.028593177,-0.022306664,0.293432548,0.000801378,-0.006540022,0.011959729,0.043296855,-0.001638709,-0.258095273,0.282730563,0.002458909,0.036607859,-0.017978087,-0.000537627,-0.077331116,0.079779393,-0.219670553,0.897114129,-0.021564029,0.33932636,-0.001205044,-0.075001204,-0.340333484,-0.407797377,0.002479931,0.014252312
0.136925081,-0.211190691,0.565761696,-0.477180235,0.055831429,-59.99055998,-0.085489873,-0.342758704,0.83936379,-0.000543892,-0.001906744,0.007263442,-0.018912279,-0.012186041,0.275239723,2.70128E-05,-0.006639273,0.045575655,-0.015596649,-0.002067844,-0.144648029,0.136305753,0.00248985,0.042014678,-0.035164985,-0.000638973,-0.121541914,-0.158944824,-0.214953747,0.818239608,-0.016630564,0.48750126,-0.007349269,-0.106731306,-0.138410838,-0.391392403,0.002659638,0.014336625
0.141905729,0.021443626,-0.287803065,0.448268951,0.014170431,-9.578567177,0.515743706,-0.298326364,1.109496394,-0.000197093,-0.012880541,0.011699186,-0.029251479,-0.010636509,0.272998732,6.95123E-05,-0.004984409,-0.020044953,0.031944288,3.56091E-06,-0.095528341,0.121593091,-0.001427789,0.030191897,0.001252864,-0.000699969,-0.118529964,-0.06751528,-0.329263694,0.827515741,-0.024254319,0.271955439,-0.000508605,-0.136075131,-0.287253658,-0.51484458,0.000857479,0.005137548
0.093884678,0.025178267,-0.040245397,-0.103231304,0.03534051,-36.4644014,-0.026527031,-0.177001754,0.923611015,-0.000358353,0.007093555,0.008077432,-0.02401482,-0.001330277,0.278550519,0.000371116,-0.007521981,-0.020053626,0.045314391,-0.001356026,-0.124204825,0.152036668,-0.000711216,0.013373143,0.000578032,-0.000678823,-0.045169794,-0.281724626,-0.163835018,0.951317641,-0.018273861,0.416594885,-0.007912856,-0.114140803,-0.265065832,-0.42571143,0.000722301,0.004219411
0.080663765,0.123633749,-0.374586422,0.338274421,0.046271678,-55.82981224,0.252521463,-0.021300938,0.940332776,-0.000296533,-0.004543115,0.00123181,-0.025366339,-0.028570888,0.447254,0.000652974,-0.014595165,-0.086246957,0.084757751,0.000162021,-0.194288987,0.135047314,0.00428182,-0.00067634,0.022970651,-0.000191776,0.040326317,-0.055900234,-0.172598333,0.946510222,-0.023176179,0.212181364,-0.00202488,-0.050418077,-0.274654578,-0.379871631,0.000495479,0.002741508
0.124782631,-0.053894442,0.055398118,0.015368853,0.018574072,-17.32385016,0.317660538,-0.025297372,1.265962635,-0.000296201,0.002850332,0.007310677,-0.029367797,-0.025106804,0.032377743,-0.000356052,-0.000189228,-0.03435655,0.112272734,-0.002606402,-0.262465142,0.24240018,0.003969015,0.032192706,-0.016398425,-0.000593828,-0.025330067,0.190161091,-0.18686365,1.003420187,-0.016945104,0.393088663,-0.00572573,-0.059954463,-0.270138756,-0.541820123,0.001023439,0.005631991
0.07586573,0.028168641,-0.03070107,-0.068655286,0.010041285,-1.184136478,0.157323996,0.068899344,1.014060029,-0.000252707,-0.007570438,6.20558E-05,-0.015851287,-0.016225973,0.21408401,-7.59126E-05,-0.006540149,-0.052981169,0.023668517,0.001089273,-0.093099019,0.131930053,-0.001486809,0.044956159,-0.025622108,-0.000854022,-0.096713434,-0.20866663,-0.240261139,0.989522553,-0.023424443,0.473294877,-0.010327087,-0.006183609,-0.193295606,-0.379458516,0.000776346,0.004151465
0.067989416,0.220847929,-0.715203905,0.72433912,0.026347663,-25.55459341,-0.164999011,-0.129217675,0.957345888,-0.000387641,0.017604287,0.006338243,-0.015089554,-0.026323089,0.346249323,-0.000509266,-0.005728609,-0.052455636,0.037776913,0.00081939,-0.247531204,0.247540574,0.002743997,0.022717143,-0.004839694,-0.00069808,-0.143030284,-0.004649279,-0.174851019,1.030319585,-0.033793822,0.374152178,-0.005005956,-0.100723417,-0.316984481,-0.529487414,0.000368618,0.002099094
0.149500387,-0.232037472,0.635452549,-0.614036474,0.022578875,-17.66508037,0.209408326,-0.155815882,1.082303232,-0.000349723,0.002432165,0.004445351,-0.023989921,-0.013196008,0.317200456,5.18617E-05,-0.004734939,0.035061194,-0.037595465,-0.000571028,-0.253747482,0.246794079,0.002552255,0.024511937,-0.00722034,-0.000575645,0.008232607,0.047797292,-0.180091947,0.88570684,-0.020394779,0.388421748,-0.001992814,-0.085876622,-0.288831081,-0.360583941,0.002154255,0.011617995
0.162405993,-0.307155618,0.799616226,-0.663711072,0.02650097,-19.88786079,0.038227352,-0.123326923,0.860782494,-0.00045842,0.012495114,0.006283496,-0.01543067,-0.025434703,0.207382111,-0.000407554,-0.004535579,-0.021793936,0.078811197,-0.00097426,-0.178932485,0.169929994,0.001343232,0.006966242,-0.008673997,0.00047103,-0.068002036,0.05871325,-0.120465331,0.98452945,-0.027136816,0.51114031,-0.010834545,-0.068898265,-0.392935643,-0.461795259,0.003260367,0.018797691
0.13135424,-0.21323402,0.593827433,-0.541883439,0.015018349,-9.820940867,0.024182507,-0.166031418,0.967115149,-0.00019476,0.007770423,0.00735371,-0.020338573,-0.013537671,0.326969447,0.000169742,-0.00765855,0.013519673,0.052477253,-0.003014672,-0.070615677,0.042067049,0.001596195,0.0106389,0.013864562,-0.000472998,-0.070922554,0.069652393,-0.224640014,0.8949244,-0.021760614,0.407058032,-0.004223456,-0.062187412,-0.164875535,-0.306490477,0.002393712,0.012533243
0.065726699,0.215894984,-0.653309039,0.611638618,0.040123455,-38.6427237,-0.357350346,-0.079548502,1.060657878,-0.000602281,0.024618051,0.00511538,-0.021999257,-0.010175667,0.572228432,-0.000145977,-0.016117592,0.001375829,0.026441508,-0.00105892,-0.207592716,0.180787524,0.003165116,0.010417176,-0.000831803,-0.000395533,-0.213703367,0.031600687,-0.28183802,1.120061316,-0.024067032,0.196635054,0.002076056,-0.159603402,-0.350855822,-0.479677357,0.000337773,0.001894747
0.184464666,-0.378500022,0.901243918,-0.581101093,0.025670862,-24.3926173,-0.020408039,-0.212826503,0.849925759,-0.000402945,0.008559524,0.012655991,-0.007594205,0.011263882,0.333953122,-0.001365283,-0.008984875,0.032746358,-0.025292623,-0.001117929,-0.173380467,0.152567275,0.002902869,-0.016777348,0.038441014,2.9324E-05,-0.181975239,0.031192583,-0.361994103,1.020275831,-0.022667575,0.269332913,-0.002440297,-0.156336361,-0.272774486,-0.434308916,0.005119106,0.029803686
0.150077704,-0.055626506,-0.031333595,0.225680619,0.013702049,-10.19766042,0.326123256,0.172206554,1.4260555,-9.4046E-05,-0.001422016,-0.003563333,-0.034345497,-0.018443836,0.388479703,8.02266E-05,-0.013518489,-0.023106667,0.062642595,-0.001200411,-0.09723416,0.038725963,0.001594413,0.002621138,0.002427757,0.000230599,-0.017277772,-0.00428606,-0.17216892,0.975321131,-0.022277934,0.583850928,-0.0136007,-0.038439422,-0.212254942,-0.306956,0.001160914,0.006332916
0.137224887,-0.030327091,-0.133292243,0.399084988,-0.006610037,17.75366706,0.324646641,0.071751003,1.12572099,-2.67562E-05,-0.007687082,-0.002365148,-0.024651144,0.010983492,0.559597464,-0.000778179,-0.01892357,-0.097847353,0.076790385,0.000904596,-0.188897312,0.099417584,0.004256967,0.030289449,-0.005068286,-0.000409412,-0.210927481,-0.06870694,-0.258135565,0.765850062,-0.016395482,0.319141461,-0.006987254,-0.083920774,-0.151600249,-0.32669027,0.001043068,0.00611502
0.08839685,0.018197593,-0.068137761,0.05796909,0.012449163,-8.492914875,0.37750533,0.112505198,1.118607458,-0.000242529,-0.007475803,-0.001925997,-0.02479391,-0.012737729,0.376765832,-0.000451421,-0.011054137,0.001779195,-0.019086818,-0.00113037,-0.173871899,0.179980999,0.001851577,0.000143502,0.008086043,-6.70993E-05,-0.043006007,0.112791562,-0.284974674,0.994792745,-0.022952172,0.588462059,-0.015687102,-0.094885877,-0.276376684,-0.388173394,0.000739903,0.004618639
0.067808384,0.155924512,-0.488838087,0.491793353,0.04687169,-54.29861828,-0.221925497,-0.108050352,0.865301456,-0.000366075,0.016307978,0.008225237,-0.018359422,-0.022275676,0.384424854,-0.000449899,-0.010757032,-0.042414288,0.039965885,0.000386806,-0.158055196,0.200624989,0.001512364,0.022575128,-0.015386723,-0.000710822,-0.129742469,-0.083740793,-0.248261801,0.864179597,-0.016408378,0.294311104,-0.003459916,-0.079117961,-0.210256163,-0.601663536,0.000499956,0.002914343
0.129849417,-0.231499054,0.687337095,-0.69076559,0.015352611,-6.560826903,0.181410075,0.031202413,1.048694876,-0.00032303,0.003792314,0.003169343,-0.021510189,-0.036958269,0.339734216,0.001496347,-0.005695187,-0.077077223,0.055373162,0.000995319,-0.169857987,0.22784756,0.000236854,0.02667995,-0.01963301,-0.000251115,-0.099914397,-0.231776227,-0.185299626,0.734500665,-0.015900018,0.552735255,-0.012958728,-0.098384627,-0.30305977,-0.52200595,0.001831932,0.01060113
0.259318474,-0.564649282,1.367327416,-1.031884517,0.032311723,-28.44251626,0.341357684,-0.088756431,0.883877798,-0.000415121,-0.020668781,0.003560575,-0.016363504,-0.002841118,0.30580676,-0.00034599,-0.007244903,-0.051917621,0.009829146,0.001489672,-0.155225998,0.142809046,0.000567139,0.016594451,-0.004661338,-0.000666363,-0.100415557,-0.024157372,-0.238019957,1.090502592,-0.023218135,0.356549802,-0.006308969,-0.213197356,-0.324520207,-0.595059833,0.010601655,0.05526373
0.086177153,0.059899787,-0.191447535,0.165704096,0.035833551,-35.94347882,0.022673389,-0.324972796,0.951643328,-0.00048348,0.00743716,0.011906753,-0.016164443,-0.020584623,0.338812119,0.000265802,-0.007946704,-0.001081239,0.053910114,-0.001471305,-0.13019802,0.11390464,0.001741507,0.026667268,-0.000992987,-0.000930869,-0.120109383,-0.104817951,-0.148261921,0.891520672,-0.016963408,0.342162413,-0.000830162,-0.124726952,-0.273152695,-0.444060131,0.000665051,0.003676702
0.172844079,-0.284577884,0.7173778,-0.620973628,0.023472329,-18.31501143,0.327279518,-0.183215657,1.094973339,-0.000405247,-0.02408964,0.006879124,-0.029583715,-0.004857169,0.168358309,-0.000389462,-0.003288757,-0.037615697,0.053154623,-0.001034013,-0.165928965,0.158451835,0.001341875,0.021779171,0.00470232,-0.000512099,-0.011423348,-0.084568611,-0.042835721,1.022962006,-0.024020787,0.161593224,0.007472605,-0.108295379,-0.438703101,-0.457097727,0.00276458,0.014782767
0.064570993,0.147206167,-0.485310618,0.558670768,0.031989275,-22.37445271,-0.222088236,-0.228776938,0.804190435,-0.000603436,0.020040964,0.010290967,-0.020241718,-0.021160029,0.390122093,0.000724746,-0.011292633,-0.017082077,0.085737961,-0.00172651,-0.137378806,0.114492976,0.001556893,0.008615931,-0.002463228,-0.000217231,-0.138114167,0.077131795,-0.198637211,0.859810433,-0.024089808,0.619946441,-0.013131505,-0.065775331,-0.326135141,-0.477581036,0.000475843,0.002801425
0.153481817,-0.245860801,0.622357111,-0.504459206,0.02542451,-21.28370321,0.15782319,-0.041416539,0.997912213,-0.000321991,0.001392462,0.00330454,-0.018036639,-0.037622339,-0.036098461,0.001072395,0.001621926,-0.012825575,-0.008582163,0.00097615,-0.173858317,0.250220365,-0.000713473,-0.000931507,0.017623313,-0.000529843,-0.100178767,-0.012827824,-0.287086611,1.019978719,-0.023911607,0.484033623,-0.0088117,-0.135641595,-0.402183205,-0.485923328,0.002467371,0.012548129
0.058381529,0.261818178,-0.825446075,0.81528623,-2.44445E-06,10.82700846,0.011692648,0.005958225,1.231581964,-0.00012192,0.009630394,0.002199384,-0.031945572,-0.005472989,0.258917277,-0.000332762,-0.00753298,0.03675219,0.022003465,-0.003163956,-0.241995599,0.25925261,0.00345546,-0.00495291,0.008956017,-5.37939E-05,-0.03933517,-0.147230103,-0.192174333,0.869224337,-0.021841226,0.409674164,-0.004988722,-0.134118583,-0.24848051,-0.340928393,0.000290623,0.001564594
0.076534049,0.057879044,-0.0838406,-0.10943331,0.015186421,-1.5321876,0.275660992,-0.113627334,1.00331795,-0.00047738,-0.00228996,0.007961723,-0.019649731,-0.01936389,0.33217977,-9.62717E-05,-0.008454407,-0.045688453,0.078306171,-0.000427917,-0.159927497,0.193781941,-0.000160964,0.024570879,-0.008122507,-0.000688719,0.017800635,0.055513126,-0.094781057,0.76573397,-0.016126147,0.248443949,-0.000169073,-0.198275513,-0.291545979,-0.350653686,0.000587137,0.002968111
0.136537843,-0.111008418,0.097374717,0.218854831,0.028610802,-33.06488576,-0.179664381,-0.110922226,0.727632213,-0.000189506,0.022081531,0.007103249,-0.012596216,-0.01076485,0.196302454,-0.001083985,-0.003638894,-0.073711633,0.103325317,-0.000343685,-0.150463237,0.127654399,0.001586781,0.016452504,0.010278272,-0.000789501,-0.057793217,0.0121871,-0.23889449,0.848196043,-0.016101814,0.492465198,-0.009490936,-0.136164064,-0.312279822,-0.445285333,0.001939836,0.010325278
0.071589498,0.073583428,-0.175675834,0.071376199,0.013260942,1.434197332,0.054447224,-0.19604021,0.842138994,-0.000440201,0.006036708,0.008175162,-0.016015486,-0.00675008,0.345081226,-0.000297889,-0.007175726,-0.03847786,0.092548126,-0.001294507,-0.127581653,0.114857062,0.001800454,0.046494193,-0.024222137,-0.000758817,-0.066777141,-0.053908488,-0.147302548,0.984408242,-0.020249977,0.372495211,-0.003848823,-0.16193681,-0.387064738,-0.533558249,0.000596598,0.003326008
0.120466024,-0.06321166,0.128418373,-0.10467103,0.011596698,-7.228886165,0.236183604,-0.086045983,1.19843874,-0.000219293,0.00419545,0.005983224,-0.023849692,-0.016589532,0.180565463,0.000126816,-0.003035049,-0.052151662,0.050780768,-0.000106166,-0.198899971,0.238156353,0.00072067,0.017037936,0.012483994,-0.001074387,-0.097874642,0.037195135,-0.217386761,1.103023123,-0.026034628,0.333404173,-0.002542809,-0.123424028,-0.336911013,-0.452394927,0.001005256,0.00545735
0.149251447,-0.202792649,0.49728702,-0.401496396,0.017152232,-12.15442001,0.50571043,-0.055056184,1.213891071,-0.000242272,-0.009429877,0.006161069,-0.027926114,-0.034979003,0.199017157,0.000846948,-0.004123028,-0.052430151,0.078810075,-0.001255355,-0.130539909,0.16569893,0.001858361,0.003559473,0.020238802,-0.00042947,-0.031175801,-0.01644593,-0.160537562,0.811541364,-0.012384663,0.423784628,-0.005210784,-0.161168239,-0.358471364,-0.537499203,0.001975921,0.010714897
0.085429849,0.07238788,-0.137981178,-0.081764687,0.036876333,-35.82213702,-0.648148122,-0.308386276,0.98886447,-0.000536269,0.033555487,0.014682269,-0.018068,0.004300961,0.297869799,-0.000144212,-0.010027849,0.034986325,0.017419303,-0.002493295,-0.261859388,0.326078305,0.000743394,0.028630124,0.004081614,-0.001488391,-0.02529102,-0.232808981,-0.185136299,0.729303168,-0.010415784,0.196867985,0.001710565,-0.085471302,-0.281192703,-0.414911157,0.000508653,0.002843149
0.115916405,-0.057510826,0.106495607,-0.058987466,0.015179992,-11.36324928,-0.176030537,-0.200725225,1.067557165,-5.18675E-05,0.016785225,0.010471026,-0.022878282,-0.023111177,0.329833092,0.000191288,-0.00886808,-0.012140459,0.020875201,-0.00171283,-0.126083888,0.109601073,0.001883204,0.0175969,-5.51113E-05,-0.000525799,-0.032954401,0.139516761,-0.155329041,1.130579347,-0.029660986,0.162606226,0.002856074,-0.088334433,-0.326943021,-0.3329401,0.001188103,0.006250887
0.189541256,-0.298376451,0.610956491,-0.279136773,0.040408722,-46.67376327,0.648766091,0.077986742,1.100449912,-0.000313206,-0.019322076,-0.00413637,-0.031846275,-0.012122725,0.266809027,0.000558271,-0.006213615,-0.054310928,0.078958541,-6.10853E-05,-0.107328391,0.110678337,0.000863554,0.019329484,-4.8654E-05,-0.000892765,-0.192344575,-0.168104138,-0.251466922,0.87292186,-0.022359584,0.660534709,-0.012356423,-0.116144469,-0.212361364,-0.51678838,0.004011022,0.021939389
0.176860133,-0.369032798,0.938086325,-0.717517457,0.025273057,-20.15317531,0.265811809,-0.02536087,0.972820778,-0.000411056,-0.001940656,0.001868712,-0.021653384,-0.012684862,0.291882098,0.000227441,-0.003789548,-0.023986883,0.046343432,-0.000731705,-0.176658545,0.167873539,0.002361197,0.027672854,-0.028323113,-0.000315337,-0.031235385,-0.154380597,-0.207180742,0.980956359,-0.020891606,0.394692033,-0.005513069,-0.115941025,-0.35535557,-0.484125915,0.00421675,0.024433635
0.073057001,0.068087099,-0.120390025,-0.0371914,0.026642426,-22.13546731,0.189335471,-0.111887341,1.060218126,-0.00029503,0.00136615,0.004469741,-0.032625741,-0.018976909,0.488437954,1.17131E-05,-0.019969683,-0.064586103,0.092103421,-0.000444458,-0.129360797,0.065177922,0.00100611,0.007726329,0.008592579,-0.000435876,-0.118043982,-0.048621545,-0.16980185,0.703488139,-0.010307051,0.402559438,-0.00606703,-0.157933004,-0.165663984,-0.362869469,0.000513393,0.00294346
